Date,Open,High,Low,Close,Adj Close,Volume,Returns
04/10/1995,18.709999,18.709999,18.709999,18.709999,14.930588,0,-0.479939354
05/10/1995,18.719999,18.719999,18.719999,18.719999,14.938572,0,0.053459824
06/10/1995,18.74,18.74,18.74,18.74,14.954532,0,0.10678049
09/10/1995,18.59,18.59,18.59,18.59,14.834834,0,-0.803633378
10/10/1995,18.450001,18.450001,18.450001,18.450001,14.723114,0,-0.755942409
11/10/1995,18.57,18.57,18.57,18.57,14.81887,0,0.648272881
12/10/1995,18.67,18.67,18.67,18.67,14.898666,0,0.537031009
13/10/1995,18.75,18.75,18.75,18.75,14.962513,0,0.427626098
16/10/1995,18.77,18.77,18.77,18.77,14.978473,0,0.106609726
17/10/1995,18.75,18.75,18.75,18.75,14.962513,0,-0.106609726
18/10/1995,18.780001,18.780001,18.780001,18.780001,14.986452,0,0.159865325
19/10/1995,18.780001,18.780001,18.780001,18.780001,14.986452,0,0
20/10/1995,18.719999,18.719999,18.719999,18.719999,14.938572,0,-0.320000016
23/10/1995,18.629999,18.629999,18.629999,18.629999,14.866753,0,-0.481921529
24/10/1995,18.639999,18.639999,18.639999,18.639999,14.874736,0,0.053682586
25/10/1995,18.540001,18.540001,18.540001,18.540001,14.794938,0,-0.537910814
26/10/1995,18.370001,18.370001,18.370001,18.370001,14.659273,0,-0.921199073
27/10/1995,18.35,18.35,18.35,18.35,14.643312,0,-0.108939205
30/10/1995,18.389999,18.389999,18.389999,18.389999,14.675235,0,0.217766676
31/10/1995,18.440001,18.440001,18.440001,18.440001,14.715138,0,0.271538061
01/11/1995,18.469999,18.469999,18.469999,18.469999,14.739074,0,0.162530271
02/11/1995,18.559999,18.559999,18.559999,18.559999,14.810897,0,0.486113109
03/11/1995,18.65,18.65,18.65,18.65,14.882712,0,0.483707723
06/11/1995,18.66,18.66,18.66,18.66,14.89069,0,0.053591459
07/11/1995,18.620001,18.620001,18.620001,18.620001,14.858773,0,-0.214572023
08/11/1995,18.639999,18.639999,18.639999,18.639999,14.874736,0,0.107373815
09/11/1995,18.700001,18.700001,18.700001,18.700001,14.922612,0,0.32134431
10/11/1995,18.67,18.67,18.67,18.67,14.898666,0,-0.160596774
13/11/1995,18.639999,18.639999,18.639999,18.639999,14.874736,0,-0.160747537
14/11/1995,18.6,18.6,18.6,18.6,14.842816,0,-0.214822623
15/11/1995,18.59,18.59,18.59,18.59,14.834834,0,-0.053791322
16/11/1995,18.65,18.65,18.65,18.65,14.882712,0,0.322220694
17/11/1995,18.75,18.75,18.75,18.75,14.962513,0,0.534766886
20/11/1995,18.74,18.74,18.74,18.74,14.954532,0,-0.053354201
21/11/1995,18.709999,18.709999,18.709999,18.709999,14.930588,0,-0.160240314
22/11/1995,18.719999,18.719999,18.719999,18.719999,14.938572,0,0.053459824
24/11/1995,18.74,18.74,18.74,18.74,14.954532,0,0.10678049
27/11/1995,18.790001,18.790001,18.790001,18.790001,14.994443,0,0.266526809
28/11/1995,18.82,18.82,18.82,18.82,15.018369,0,0.15943861
29/11/1995,18.85,18.85,18.85,18.85,15.042314,0,0.159311118
30/11/1995,18.92,18.92,18.92,18.92,15.098176,0,0.370677875
01/12/1995,18.950001,18.950001,18.950001,18.950001,15.122118,0,0.158449848
04/12/1995,19,19,19,19,15.16201,0,0.263451687
05/12/1995,19.030001,19.030001,19.030001,19.030001,15.185953,0,0.157789865
06/12/1995,19.059999,19.059999,19.059999,19.059999,15.209889,0,0.157495258
07/12/1995,19.059999,19.059999,19.059999,19.059999,15.209889,0,0
08/12/1995,19.049999,19.049999,19.049999,19.049999,15.201913,0,-0.052453322
11/12/1995,19.059999,19.059999,19.059999,19.059999,15.209889,0,0.052453322
12/12/1995,19.049999,19.049999,19.049999,19.049999,15.201913,0,-0.052453322
13/12/1995,19.059999,19.059999,19.059999,19.059999,15.209889,0,0.052453322
14/12/1995,19.049999,19.049999,19.049999,19.049999,15.201913,0,-0.052453322
15/12/1995,18.290001,18.290001,18.290001,18.290001,14.672455,0,-3.544934871
18/12/1995,18.110001,18.110001,18.110001,18.110001,14.528054,0,-0.989038767
19/12/1995,18.15,18.15,18.15,18.15,14.560144,0,0.220639402
20/12/1995,18.25,18.25,18.25,18.25,14.640359,0,0.549409726
21/12/1995,18.280001,18.280001,18.280001,18.280001,14.664434,0,0.16430763
22/12/1995,18.34,18.34,18.34,18.34,14.712559,0,0.327637638
26/12/1995,18.360001,18.360001,18.360001,18.360001,14.728604,0,0.108997064
27/12/1995,18.4,18.4,18.4,18.4,14.760699,0,0.217672236
28/12/1995,18.41,18.41,18.41,18.41,14.768719,0,0.054318715
29/12/1995,18.5,18.5,18.5,18.5,14.840916,0,0.487659798
02/01/1996,18.58,18.58,18.58,18.58,14.905096,0,0.4315207
03/01/1996,18.66,18.66,18.66,18.66,14.969271,0,0.429633195
04/01/1996,18.559999,18.559999,18.559999,18.559999,14.889051,0,-0.537338924
05/01/1996,18.57,18.57,18.57,18.57,14.897077,0,0.053890859
08/01/1996,18.549999,18.549999,18.549999,18.549999,14.881033,0,-0.107757017
09/01/1996,18.450001,18.450001,18.450001,18.450001,14.800809,0,-0.54056076
10/01/1996,18.280001,18.280001,18.280001,18.280001,14.664434,0,-0.925673505
11/01/1996,18.299999,18.299999,18.299999,18.299999,14.680472,0,0.109306887
12/01/1996,18.309999,18.309999,18.309999,18.309999,14.688491,0,0.054608671
15/01/1996,18.25,18.25,18.25,18.25,14.640359,0,-0.328223188
16/01/1996,18.219999,18.219999,18.219999,18.219999,14.616302,0,-0.164454894
17/01/1996,18.25,18.25,18.25,18.25,14.640359,0,0.164454894
18/01/1996,18.280001,18.280001,18.280001,18.280001,14.664434,0,0.16430763
19/01/1996,18.309999,18.309999,18.309999,18.309999,14.688491,0,0.163915558
22/01/1996,18.34,18.34,18.34,18.34,14.712559,0,0.163722081
23/01/1996,18.370001,18.370001,18.370001,18.370001,14.736628,0,0.163461255
24/01/1996,18.450001,18.450001,18.450001,18.450001,14.800809,0,0.434574611
25/01/1996,18.459999,18.459999,18.459999,18.459999,14.80883,0,0.054178305
26/01/1996,18.469999,18.469999,18.469999,18.469999,14.816851,0,0.054148968
29/01/1996,18.52,18.52,18.52,18.52,14.856964,0,0.270359739
30/01/1996,18.639999,18.639999,18.639999,18.639999,14.953226,0,0.645835096
31/01/1996,18.700001,18.700001,18.700001,18.700001,15.001362,0,0.321393447
01/02/1996,18.790001,18.790001,18.790001,18.790001,15.073562,0,0.480135137
02/02/1996,18.83,18.83,18.83,18.83,15.105649,0,0.212643148
05/02/1996,18.9,18.9,18.9,18.9,15.161801,0,0.371039281
06/02/1996,18.969999,18.969999,18.969999,18.969999,15.217957,0,0.369693952
07/02/1996,19,19,19,19,15.242025,0,0.15803033
08/02/1996,19.07,19.07,19.07,19.07,15.298178,0,0.367732089
09/02/1996,19.08,19.08,19.08,19.08,15.306197,0,0.052404273
12/02/1996,19.09,19.09,19.09,19.09,15.314222,0,0.052416005
13/02/1996,19.049999,19.049999,19.049999,19.049999,15.282128,0,-0.209789807
14/02/1996,19.08,19.08,19.08,19.08,15.306197,0,0.157373802
15/02/1996,19.09,19.09,19.09,19.09,15.314222,0,0.052416005
16/02/1996,19.15,19.15,19.15,19.15,15.362356,0,0.313816225
20/02/1996,19.059999,19.059999,19.059999,19.059999,15.290154,0,-0.471100954
21/02/1996,19.129999,19.129999,19.129999,19.129999,15.346313,0,0.366615791
22/02/1996,19.280001,19.280001,19.280001,19.280001,15.46664,0,0.781019668
23/02/1996,19.309999,19.309999,19.309999,19.309999,15.490708,0,0.155491387
26/02/1996,19.27,19.27,19.27,19.27,15.458626,0,-0.20731956
27/02/1996,19.299999,19.299999,19.299999,19.299999,15.482691,0,0.155552557
28/02/1996,19.33,19.33,19.33,19.33,15.50675,0,0.155272274
29/02/1996,19.299999,19.299999,19.299999,19.299999,15.482691,0,-0.155272274
01/03/1996,19.34,19.34,19.34,19.34,15.514776,0,0.207016989
04/03/1996,19.379999,19.379999,19.379999,19.379999,15.546865,0,0.206615043
05/03/1996,19.41,19.41,19.41,19.41,15.570929,0,0.154663951
06/03/1996,19.43,19.43,19.43,19.43,15.586981,0,0.103036445
07/03/1996,19.43,19.43,19.43,19.43,15.586981,0,0
08/03/1996,19.16,19.16,19.16,19.16,15.370379,0,-1.399379887
11/03/1996,19.200001,19.200001,19.200001,19.200001,15.402471,0,0.208573542
12/03/1996,19.18,19.18,19.18,19.18,15.386417,0,-0.104284386
13/03/1996,19.26,19.26,19.26,19.26,15.450602,0,0.416285976
14/03/1996,19.370001,19.370001,19.370001,19.370001,15.538847,0,0.569517958
15/03/1996,19.41,19.41,19.41,19.41,15.570929,0,0.206250353
18/03/1996,19.51,19.51,19.51,19.51,15.651155,0,0.513906609
19/03/1996,19.530001,19.530001,19.530001,19.530001,15.667195,0,0.10243197
20/03/1996,19.540001,19.540001,19.540001,19.540001,15.675216,0,0.051183045
21/03/1996,19.58,19.58,19.58,19.58,15.707305,0,0.204502444
22/03/1996,19.58,19.58,19.58,19.58,15.707305,0,0
25/03/1996,19.530001,19.530001,19.530001,19.530001,15.667195,0,-0.255685489
26/03/1996,19.52,19.52,19.52,19.52,15.659173,0,-0.051215642
27/03/1996,19.51,19.51,19.51,19.51,15.651155,0,-0.051216328
28/03/1996,19.530001,19.530001,19.530001,19.530001,15.667195,0,0.10243197
29/03/1996,19.620001,19.620001,19.620001,19.620001,15.739395,0,0.459776927
01/04/1996,19.690001,19.690001,19.690001,19.690001,15.795551,0,0.356151296
02/04/1996,19.74,19.74,19.74,19.74,15.835653,0,0.25355988
03/04/1996,19.77,19.77,19.77,19.77,15.859732,0,0.15194013
04/04/1996,19.82,19.82,19.82,19.82,15.899837,0,0.252553939
08/04/1996,19.639999,19.639999,19.639999,19.639999,15.755438,0,-0.912328208
09/04/1996,19.68,19.68,19.68,19.68,15.787524,0,0.203443234
10/04/1996,19.629999,19.629999,19.629999,19.629999,15.747412,0,-0.254397356
11/04/1996,19.629999,19.629999,19.629999,19.629999,15.747412,0,0
12/04/1996,19.75,19.75,19.75,19.75,15.843683,0,0.609483768
15/04/1996,19.799999,19.799999,19.799999,19.799999,15.883791,0,0.25282833
16/04/1996,19.85,19.85,19.85,19.85,15.923902,0,0.25220956
17/04/1996,19.889999,19.889999,19.889999,19.889999,15.955996,0,0.201343247
18/04/1996,19.959999,19.959999,19.959999,19.959999,16.012152,0,0.351325061
19/04/1996,20.040001,20.040001,20.040001,20.040001,16.076321,0,0.399951008
22/04/1996,20.110001,20.110001,20.110001,20.110001,16.132481,0,0.348724904
23/04/1996,20.16,20.16,20.16,20.16,16.172588,0,0.248301718
24/04/1996,20.219999,20.219999,20.219999,20.219999,16.220722,0,0.297185039
25/04/1996,20.290001,20.290001,20.290001,20.290001,16.276878,0,0.34560125
26/04/1996,20.379999,20.379999,20.379999,20.379999,16.349073,0,0.442562535
29/04/1996,20.4,20.4,20.4,20.4,16.365118,0,0.098091995
30/04/1996,20.440001,20.440001,20.440001,20.440001,16.397207,0,0.195889701
01/05/1996,20.5,20.5,20.5,20.5,16.445343,0,0.293132138
02/05/1996,20.379999,20.379999,20.379999,20.379999,16.349073,0,-0.587113834
03/05/1996,20.450001,20.450001,20.450001,20.450001,16.405228,0,0.342886603
06/05/1996,20.459999,20.459999,20.459999,20.459999,16.413246,0,0.048862724
07/05/1996,20.4,20.4,20.4,20.4,16.365118,0,-0.293657332
08/05/1996,20.4,20.4,20.4,20.4,16.365118,0,0
09/05/1996,20.440001,20.440001,20.440001,20.440001,16.397207,0,0.195889701
10/05/1996,20.540001,20.540001,20.540001,20.540001,16.47743,0,0.488055027
13/05/1996,20.610001,20.610001,20.610001,20.610001,16.533587,0,0.340232197
14/05/1996,20.75,20.75,20.75,20.75,16.645891,0,0.67695115
15/05/1996,20.790001,20.790001,20.790001,20.790001,16.677986,0,0.192624705
16/05/1996,20.799999,20.799999,20.799999,20.799999,16.686007,0,0.048081776
17/05/1996,20.879999,20.879999,20.879999,20.879999,16.750181,0,0.383860019
20/05/1996,20.93,20.93,20.93,20.93,16.790291,0,0.23917385
21/05/1996,20.92,20.92,20.92,20.92,16.78227,0,-0.04778307
22/05/1996,20.93,20.93,20.93,20.93,16.790291,0,0.04778307
23/05/1996,20.950001,20.950001,20.950001,20.950001,16.806341,0,0.095545299
24/05/1996,20.969999,20.969999,20.969999,20.969999,16.82238,0,0.095388708
28/05/1996,20.92,20.92,20.92,20.92,16.78227,0,-0.238717077
29/05/1996,20.93,20.93,20.93,20.93,16.790291,0,0.04778307
30/05/1996,20.959999,20.959999,20.959999,20.959999,16.81436,0,0.143248053
31/05/1996,21.059999,21.059999,21.059999,21.059999,16.894583,0,0.475975479
03/06/1996,21.02,21.02,21.02,21.02,16.86249,0,-0.19014095
04/06/1996,21.07,21.07,21.07,21.07,16.902603,0,0.237600524
05/06/1996,21.15,21.15,21.15,21.15,16.966776,0,0.378944514
06/06/1996,21.059999,21.059999,21.059999,21.059999,16.894583,0,-0.426404087
07/06/1996,20.940001,20.940001,20.940001,20.940001,16.798317,0,-0.571433518
10/06/1996,20.940001,20.940001,20.940001,20.940001,16.798317,0,0
11/06/1996,20.92,20.92,20.92,20.92,16.78227,0,-0.095573083
12/06/1996,20.940001,20.940001,20.940001,20.940001,16.798317,0,0.095573083
13/06/1996,20.889999,20.889999,20.889999,20.889999,16.758202,0,-0.239089276
14/06/1996,20.83,20.83,20.83,20.83,16.710068,0,-0.287639804
17/06/1996,20.82,20.82,20.82,20.82,16.702047,0,-0.048012526
18/06/1996,20.74,20.74,20.74,20.74,16.637875,0,-0.384956385
19/06/1996,20.68,20.68,20.68,20.68,16.589739,0,-0.28973512
20/06/1996,20.59,20.59,20.59,20.59,16.517538,0,-0.43616462
21/06/1996,20.6,20.6,20.6,20.6,16.52556,0,0.04855477
24/06/1996,20.65,20.65,20.65,20.65,16.565668,0,0.242408772
25/06/1996,20.57,20.57,20.57,20.57,16.501495,0,-0.388137806
26/06/1996,20.48,20.48,20.48,20.48,16.429295,0,-0.438496105
27/06/1996,20.5,20.5,20.5,20.5,16.445343,0,0.097631501
28/06/1996,20.66,20.66,20.66,20.66,16.57369,0,0.777416143
01/07/1996,20.700001,20.700001,20.700001,20.700001,16.605783,0,0.193450993
02/07/1996,20.719999,20.719999,20.719999,20.719999,16.621826,0,0.096564283
03/07/1996,20.73,20.73,20.73,20.73,16.629847,0,0.04824419
05/07/1996,20.559999,20.559999,20.559999,20.559999,16.493477,0,-0.823412351
08/07/1996,20.459999,20.459999,20.459999,20.459999,16.413246,0,-0.487627765
09/07/1996,20.469999,20.469999,20.469999,20.469999,16.421282,0,0.048948474
10/07/1996,20.41,20.41,20.41,20.41,16.37314,0,-0.293598921
11/07/1996,20.23,20.23,20.23,20.23,16.228746,0,-0.885807307
12/07/1996,20.209999,20.209999,20.209999,20.209999,16.212702,0,-0.098910513
15/07/1996,19.950001,19.950001,19.950001,19.950001,16.00412,0,-1.294881999
16/07/1996,19.690001,19.690001,19.690001,19.690001,15.795551,0,-1.311787099
17/07/1996,19.91,19.91,19.91,19.91,15.972037,0,1.111118765
18/07/1996,20.08,20.08,20.08,20.08,16.108416,0,0.850236258
19/07/1996,20.08,20.08,20.08,20.08,16.108416,0,0
22/07/1996,19.959999,19.959999,19.959999,19.959999,16.012152,0,-0.599393437
23/07/1996,19.799999,19.799999,19.799999,19.799999,15.883791,0,-0.804877868
24/07/1996,19.559999,19.559999,19.559999,19.559999,15.691261,0,-1.219522211
25/07/1996,19.700001,19.700001,19.700001,19.700001,15.803569,0,0.713186742
26/07/1996,19.780001,19.780001,19.780001,19.780001,15.867752,0,0.405307299
29/07/1996,19.73,19.73,19.73,19.73,15.82764,0,-0.253109483
30/07/1996,19.74,19.74,19.74,19.74,15.835653,0,0.050613814
31/07/1996,19.870001,19.870001,19.870001,19.870001,15.939949,0,0.656455695
01/08/1996,19.99,19.99,19.99,19.99,16.036215,0,0.602112817
02/08/1996,20.139999,20.139999,20.139999,20.139999,16.156551,0,0.747600007
05/08/1996,20.15,20.15,20.15,20.15,16.164574,0,0.04964555
06/08/1996,20.219999,20.219999,20.219999,20.219999,16.220722,0,0.346750305
07/08/1996,20.309999,20.309999,20.309999,20.309999,16.292915,0,0.44407901
08/08/1996,20.34,20.34,20.34,20.34,16.316984,0,0.147617779
09/08/1996,20.379999,20.379999,20.379999,20.379999,16.349073,0,0.196466995
12/08/1996,20.41,20.41,20.41,20.41,16.37314,0,0.14709888
13/08/1996,20.33,20.33,20.33,20.33,16.308966,0,-0.392716935
14/08/1996,20.360001,20.360001,20.360001,20.360001,16.333033,0,0.147460358
15/08/1996,20.379999,20.379999,20.379999,20.379999,16.349073,0,0.098157697
16/08/1996,20.459999,20.459999,20.459999,20.459999,16.413246,0,0.391749327
19/08/1996,20.49,20.49,20.49,20.49,16.437321,0,0.146572839
20/08/1996,20.52,20.52,20.52,20.52,16.46139,0,0.146321868
21/08/1996,20.48,20.48,20.48,20.48,16.429295,0,-0.195161701
22/08/1996,20.559999,20.559999,20.559999,20.559999,16.493477,0,0.389894759
23/08/1996,20.610001,20.610001,20.610001,20.610001,16.533587,0,0.242891828
26/08/1996,20.58,20.58,20.58,20.58,16.50952,0,-0.145670347
27/08/1996,20.639999,20.639999,20.639999,20.639999,16.557648,0,0.291092566
28/08/1996,20.690001,20.690001,20.690001,20.690001,16.597767,0,0.242005836
29/08/1996,20.65,20.65,20.65,20.65,16.565668,0,-0.193580731
30/08/1996,20.629999,20.629999,20.629999,20.629999,16.549631,0,-0.096855543
03/09/1996,20.549999,20.549999,20.549999,20.549999,16.485453,0,-0.388544983
04/09/1996,20.65,20.65,20.65,20.65,16.565668,0,0.485400525
05/09/1996,20.559999,20.559999,20.559999,20.559999,16.493477,0,-0.436739152
06/09/1996,19.09,19.09,19.09,19.09,15.434342,0,-6.636994275
09/09/1996,19.129999,19.129999,19.129999,19.129999,15.46667,0,0.209235942
10/09/1996,19.139999,19.139999,19.139999,19.139999,15.474753,0,0.052247113
11/09/1996,19.16,19.16,19.16,19.16,15.490928,0,0.104470504
12/09/1996,19.25,19.25,19.25,19.25,15.563694,0,0.468633192
13/09/1996,19.32,19.32,19.32,19.32,15.620285,0,0.362949591
16/09/1996,19.370001,19.370001,19.370001,19.370001,15.660721,0,0.258534029
17/09/1996,19.360001,19.360001,19.360001,19.360001,15.652634,0,-0.051652084
18/09/1996,19.370001,19.370001,19.370001,19.370001,15.660721,0,0.051652084
19/09/1996,19.4,19.4,19.4,19.4,15.684963,0,0.154675233
20/09/1996,19.459999,19.459999,19.459999,19.459999,15.733479,0,0.308837966
23/09/1996,19.41,19.41,19.41,19.41,15.693048,0,-0.257305061
24/09/1996,19.459999,19.459999,19.459999,19.459999,15.733479,0,0.257305061
25/09/1996,19.52,19.52,19.52,19.52,15.781989,0,0.307849075
26/09/1996,19.52,19.52,19.52,19.52,15.781989,0,0
27/09/1996,19.6,19.6,19.6,19.6,15.846673,0,0.409021983
30/09/1996,19.65,19.65,19.65,19.65,15.887093,0,0.254744564
01/10/1996,19.639999,19.639999,19.639999,19.639999,15.879014,0,-0.050865535
02/10/1996,19.75,19.75,19.75,19.75,15.967949,0,0.558516247
03/10/1996,19.780001,19.780001,19.780001,19.780001,15.992206,0,0.151795288
04/10/1996,19.889999,19.889999,19.889999,19.889999,16.081133,0,0.554524291
07/10/1996,19.91,19.91,19.91,19.91,16.097303,0,0.100502096
08/10/1996,19.879999,19.879999,19.879999,19.879999,16.073053,0,-0.150759939
09/10/1996,19.870001,19.870001,19.870001,19.870001,16.064964,0,-0.050339137
10/10/1996,19.9,19.9,19.9,19.9,16.089224,0,0.150897946
11/10/1996,19.98,19.98,19.98,19.98,16.1539,0,0.401177546
14/10/1996,20.059999,20.059999,20.059999,20.059999,16.218578,0,0.399586872
15/10/1996,20.07,20.07,20.07,20.07,16.226665,0,0.049850144
16/10/1996,20.059999,20.059999,20.059999,20.059999,16.218578,0,-0.049850144
17/10/1996,20.059999,20.059999,20.059999,20.059999,16.218578,0,0
18/10/1996,20.059999,20.059999,20.059999,20.059999,16.218578,0,0
21/10/1996,20.059999,20.059999,20.059999,20.059999,16.218578,0,0
22/10/1996,20,20,20,20,16.170071,0,-0.299531087
23/10/1996,20.030001,20.030001,20.030001,20.030001,16.194336,0,0.149948705
24/10/1996,20.049999,20.049999,20.049999,20.049999,16.210503,0,0.099781402
25/10/1996,20.07,20.07,20.07,20.07,16.226665,0,0.099651125
28/10/1996,19.959999,19.959999,19.959999,19.959999,16.13773,0,-0.549586815
29/10/1996,19.940001,19.940001,19.940001,19.940001,16.121565,0,-0.100219186
30/10/1996,19.969999,19.969999,19.969999,19.969999,16.145819,0,0.150331397
31/10/1996,20.01,20.01,20.01,20.01,16.178154,0,0.200068295
01/11/1996,20.08,20.08,20.08,20.08,16.234755,0,0.349250094
04/11/1996,20.08,20.08,20.08,20.08,16.234755,0,0
05/11/1996,20.120001,20.120001,20.120001,20.120001,16.267096,0,0.19901027
06/11/1996,20.27,20.27,20.27,20.27,16.388372,0,0.742764168
07/11/1996,20.309999,20.309999,20.309999,20.309999,16.420706,0,0.197104048
08/11/1996,20.33,20.33,20.33,20.33,16.436872,0,0.098400444
11/11/1996,20.379999,20.379999,20.379999,20.379999,16.477306,0,0.245693636
12/11/1996,20.41,20.41,20.41,20.41,16.50156,0,0.147088165
13/11/1996,20.469999,20.469999,20.469999,20.469999,16.550066,0,0.293516784
14/11/1996,20.559999,20.559999,20.559999,20.559999,16.622829,0,0.438690182
15/11/1996,20.610001,20.610001,20.610001,20.610001,16.66326,0,0.242930432
18/11/1996,20.67,20.67,20.67,20.67,16.711773,0,0.290714524
19/11/1996,20.719999,20.719999,20.719999,20.719999,16.752193,0,0.241573397
20/11/1996,20.77,20.77,20.77,20.77,16.792618,0,0.241021001
21/11/1996,20.799999,20.799999,20.799999,20.799999,16.816875,0,0.144346148
22/11/1996,20.879999,20.879999,20.879999,20.879999,16.881552,0,0.383858151
25/11/1996,20.969999,20.969999,20.969999,20.969999,16.954323,0,0.430141749
26/11/1996,20.959999,20.959999,20.959999,20.959999,16.946234,0,-0.047721931
27/11/1996,21,21,21,21,16.978573,0,0.190651106
29/11/1996,21.07,21.07,21.07,21.07,17.035173,0,0.332806932
02/12/1996,21.110001,21.110001,21.110001,21.110001,17.067516,0,0.189680114
03/12/1996,21.190001,21.190001,21.190001,21.190001,17.132195,0,0.378243413
04/12/1996,21.17,21.17,21.17,21.17,17.11602,0,-0.094457485
05/12/1996,21.200001,21.200001,21.200001,21.200001,17.140284,0,0.141661541
06/12/1996,21.030001,21.030001,21.030001,21.030001,17.002831,0,-0.805162286
09/12/1996,21.209999,21.209999,21.209999,21.209999,17.148359,0,0.85226243
10/12/1996,21.33,21.33,21.33,21.33,17.245382,0,0.564191359
11/12/1996,21.139999,21.139999,21.139999,21.139999,17.091764,0,-0.894768743
12/12/1996,21.09,21.09,21.09,21.09,17.051342,0,-0.236779975
13/12/1996,20.68,20.68,20.68,20.68,16.78352,0,-1.583145773
16/12/1996,20.67,20.67,20.67,20.67,16.775404,0,-0.048368655
